model_variant,seed,model,label,selected_threshold,test_AUROC,test_AUPRC,female_AUROC,male_AUROC,female_FNR,male_FNR,female_FPR,male_FPR,FNR_gap,FPR_gap,Equalized_Odds_gap,AUROC_gap,AUPRC_gap,Worst_group_Recall,Worst_group_AUROC
r50_dynamic_eo_gradnorm_common_epoch_v2,123,Final Dynamic,Infiltration,0.4949999999999999,0.7104156112389626,0.3461844810194257,0.7095112003849873,0.7108108206827868,0.3810089020771513,0.373134328358209,0.3111337061514997,0.3298480007745183,0.0078745737189423,0.0187142946230186,0.0187142946230186,0.0012996202977995,0.0163152005410502,0.6189910979228487,0.7095112003849873
r50_dynamic_eo_gradnorm_common_epoch_v2,123,Final Dynamic,Effusion,0.7699999999999999,0.8735515247563665,0.4967471206251914,0.8705626792972526,0.8758865870188082,0.4303460514640639,0.4509116409537166,0.0802278661286494,0.0783031374281926,0.0205655894896527,0.0019247287004567,0.0205655894896528,0.0053239077215555,0.0286277234014898,0.5490883590462833,0.8705626792972526
r50_dynamic_eo_gradnorm_common_epoch_v2,123,Final Dynamic,Atelectasis,0.6799999999999999,0.8132547861749284,0.3479850657672428,0.8151143210906767,0.8112640642331997,0.4858490566037736,0.4422369389256806,0.11889718552556,0.1402214022140221,0.0436121176780929,0.0213242166884621,0.0436121176780929,0.0038502568574769,0.0168841642180526,0.5141509433962265,0.8112640642331997
r50_dynamic_eo_gradnorm_common_epoch_v2,123,Final Dynamic,Nodule,0.7549999999999999,0.7652034060626248,0.2286162863661568,0.7522443543995149,0.7748797859063343,0.6840277777777778,0.6477272727272727,0.0523560209424083,0.0552463238348425,0.036300505050505,0.0028903028924341,0.036300505050505,0.0226354315068194,0.0168628786148098,0.3159722222222222,0.7522443543995149
r50_dynamic_eo_gradnorm_common_epoch_v2,123,Final Dynamic,Mass,0.845,0.834149329968488,0.2992336411877247,0.8398110818515842,0.8303962620213381,0.6524822695035462,0.6232771822358346,0.0311062431544359,0.0376406353408338,0.0292050872677115,0.0065343921863979,0.0292050872677114,0.009414819830246,0.0027514204565997,0.3475177304964539,0.8303962620213381
r50_dynamic_eo_gradnorm_common_epoch_v2,123,Final Dynamic,Pneumothorax,0.72,0.8612774130993002,0.2980250664058918,0.8481752622165619,0.8728255497787025,0.4651567944250871,0.4865470852017937,0.0741730704978282,0.047742984953233,0.0213902907767066,0.0264300855445952,0.0264300855445952,0.0246502875621406,0.0641042705691406,0.5134529147982063,0.8481752622165619
r50_dynamic_eo_gradnorm_common_epoch_v2,123,Final Dynamic,Consolidation,0.7649999999999999,0.8095554641471853,0.1560634018202983,0.7943252822418405,0.818184075481856,0.6385869565217391,0.6123499142367067,0.0784975503538377,0.0862806382628721,0.0262370422850324,0.0077830879090344,0.0262370422850324,0.0238587932400154,0.0169490688726973,0.3614130434782608,0.7943252822418405
r50_dynamic_eo_gradnorm_common_epoch_v2,2026,Final Dynamic,Infiltration,0.57,0.7096233773429892,0.3475275110809154,0.7089583845618883,0.7099710968505972,0.4765578635014836,0.4622719734660033,0.2329689883070666,0.2426178720108432,0.0142858900354803,0.0096488837037766,0.0142858900354803,0.0010127122887089,0.0164751878243867,0.5234421364985163,0.7089583845618883
r50_dynamic_eo_gradnorm_common_epoch_v2,2026,Final Dynamic,Effusion,0.6749999999999999,0.8748225080797105,0.49678189149021,0.8711272267294516,0.8777276871236098,0.3513753327417924,0.3632538569424965,0.1100166152385473,0.1041095890410958,0.0118785242007041,0.0059070261974514,0.0118785242007041,0.0066004603941581,0.0406097611758657,0.6367461430575035,0.8711272267294516
r50_dynamic_eo_gradnorm_common_epoch_v2,2026,Final Dynamic,Atelectasis,0.625,0.8157808390772456,0.3522541300968985,0.8176970782352367,0.8139494876500326,0.4410377358490566,0.4473877851361295,0.1255600229753015,0.1378492356352135,0.0063500492870729,0.0122892126599119,0.0122892126599119,0.0037475905852041,0.026786972124599,0.5526122148638705,0.8139494876500326
r50_dynamic_eo_gradnorm_common_epoch_v2,2026,Final Dynamic,Nodule,0.7499999999999999,0.7765722777077186,0.2269453254095065,0.7784731311809192,0.7753605478751123,0.6267361111111112,0.5994318181818182,0.0725186587946975,0.0750186923652072,0.0273042929292929,0.0025000335705097,0.0273042929292929,0.0031125833058068,0.0187249760517835,0.3732638888888889,0.7753605478751123
r50_dynamic_eo_gradnorm_common_epoch_v2,2026,Final Dynamic,Mass,0.845,0.8333227627100648,0.3022907658850491,0.8399573794857055,0.828798104355705,0.6288416075650118,0.6202143950995406,0.0332968236582694,0.0395433487756452,0.0086272124654712,0.0062465251173758,0.0086272124654712,0.0111592751300004,0.0048659693679594,0.3711583924349881,0.828798104355705
r50_dynamic_eo_gradnorm_common_epoch_v2,2026,Final Dynamic,Pneumothorax,0.845,0.8703772164125593,0.3137802897936939,0.8561277126302836,0.885599162589335,0.5592334494773519,0.6345291479820628,0.0428778260385343,0.0255388369255795,0.0752956985047109,0.0173389891129548,0.0752956985047108,0.0294714499590513,0.0903332419807838,0.3654708520179372,0.8561277126302836
r50_dynamic_eo_gradnorm_common_epoch_v2,2026,Final Dynamic,Consolidation,0.7999999999999999,0.8101668541063782,0.1517471616692483,0.7877822418404298,0.8236433556232307,0.6847826086956522,0.6363636363636364,0.0692433315187806,0.073285079782859,0.0484189723320158,0.0040417482640783,0.0484189723320158,0.0358611137828008,0.0375353313196191,0.3152173913043478,0.7877822418404298
